singer	title	cluster
동방신기	내가 허락할 테니 (Love Is Never Gone)	5
동방신기	One	7
동방신기	작은 고백 (Love Is All I Need)	7
동방신기	약속했던 그때에 (Always There...)	5
파란	Once	1
버즈	겁쟁이	7
버즈	어쩌면	1
쥬얼리	Passion	1
버즈	사랑은 가슴이 시킨다	1
슈퍼주니어	You Are The One	1
슈퍼주니어	차근차근 (Way For Love)	1
슈퍼주니어	So I	1
슈퍼주니어	Believe	3
더블에스오공일	My Girl	0
더블에스오공일	In Your Smile	7
슈퍼주니어	Miracle	4
슈퍼주니어	Twins (Knock Out)	7
슈퍼주니어	Rock This House	6
슈퍼주니어	Over	5
슈퍼주니어	Keep In Touch	3
슈퍼주니어	L.O.V.E.	7
더블에스오공일	하얀 사람	0
더블에스오공일	Snow Prince	0
더블에스오공일	Fighter	0
샤크라	Lonely Christmas	5
오션	겨울 선물	1
슈퍼주니어	Show Me Your Love	7
슈퍼주니어	오늘만은 (I`m Your Man)	3
동방신기	Show Me Your Love	7
동방신기	I Wanna Hold You	6
버즈	활주 (Opening)	7
오션	남자	5
오션	나보다	5
오션	The Fool	3
오션	사랑이 다시 온다면	1
오션	할수만 있다면	1
오션	가지 말라고	1
오션	Pain	5
오션	Hollyday	1
오션	바보	1
오션	야후 (夜後)	5
동방신기	인사 (Performed By 동방신기)	1
브라운 아이드 걸스	Timing	4
브라운 아이드 걸스	세컨드 (Second)	7
브라운 아이드 걸스	다가와서	5
브라운 아이드 걸스	Far Away (Feat. MC 몽)	1
브라운 아이드 걸스	끈	7
브라운 아이드 걸스	Every Body (Feat. Big Tone)	4
브라운 아이드 걸스	잊어가잖아	1
브라운 아이드 걸스	오늘은 그대와 하늘 위로 (Feat. Bobby Kim)	0
브라운 아이드 걸스	넌 누굴 사랑하니?	1
브라운 아이드 걸스	1.2.3.4	1
브라운 아이드 걸스	혼잣말	3
브라운 아이드 걸스	네가 오는 날	1
브라운 아이드 걸스	Watch Out	0
브라운 아이드 걸스	묻지 못한 이야기	6
브라운 아이드 걸스	이제야 비로소 사랑을 말할 수 있다	6
천상지희 더 그레이스	The Club (Feat. Rain)	4
천상지희 더 그레이스	What U Want (Feat. Stephanie)	0
오션	사랑이 다시 온다면 (우일 추천)	5
오션	More Than Words (오병진 추천)	1
오션	할 수 만 있다면 (유석호 추천)	1
오션	Happy (손일권 추천)	1
오션	Hollyday (김찬민 추천)	1
오션	24/7 (김민성 추천)	1
버즈	Reds, Go Together	0
버즈	오 필승코리아	0
버즈	My Darling (End)	0
버즈	My Love (And)	1
버즈	은인	7
버즈	약자의 눈물	1
버즈	행복하세요	1
버즈	남자를 몰라	1
버즈	Go Away	6
버즈	일년쯤이면	5
버즈	미완예찬	7
버즈	Reds Go Together	0
버즈	우리 이별 앞에 지지말아요 (세상에 한 사람)	1
쥬얼리	슈퍼스타	0
쥬얼리	슈퍼스타	0
버즈	겁쟁이	7
버즈	가시	5
버즈	겁쟁이	7
버즈	가시	5
브라운 아이드 걸스	Hold The Line	0
동방신기	동방의 투혼 (2 Step Remix Ver.)	7
동방신기	동방의 투혼 (Vibe7 Remix Ver.)	7
동방신기	동방의 투혼	7
슈퍼주니어	Endless Moment	5
파란	카모밀레 (배틀짱 Opening 곡)	7
슈퍼주니어	U	0
슈퍼주니어	Lovely Day	7
슈퍼주니어	Dancing Out	7
슈퍼주니어	Smile!	1
천상지희 더 그레이스	Catch The Shooting Star	7
블랙 비트	Shake	3
동방신기	오아시스	4
트랙스	너없이	5
버즈	겁쟁이	7
동방신기	Opening Ment	0
동방신기	TRI-ANGLE	7
동방신기	Free Your Mind	7
동방신기	Dangerous Mind	7
동방신기	(시아개인기) All rise	0
동방신기	Ment	0
동방신기	LOVE after LOVE	1
동방신기	Ment	0
동방신기	The way U are (Extended ver.)	0
동방신기	Rising Sun (순수) (Extended ver.)	0
동방신기	Closing Ment	0
동방신기	Drive (Extended ver.)	4
동방신기	Bonus Track : Free Your Mind (remix)	7
동방신기	Tonight	0
동방신기	HUG (포옹)	3
동방신기	너희들것이니까 (I Wish...)	7
동방신기	Whatever They Say	7
동방신기	믿어요	3
동방신기	(믹키개인기) 여우비 (Like Weather)	3
동방신기	지금처럼	7
동방신기	약속했던 그때에 (Always There...)	5
동방신기	I never Let Go	4
동방신기	I wanna Hold You	6
동방신기	마법의 성(Magic Castle)	7
동방신기	(영웅개인기) 발걸음	5
동방신기	넌 언제나	5
동방신기	One	7
동방신기	My little Princess (있잖아요...)	1
동방신기	Bonus Track : 여우비 (Like Weather) (동방신기ver.)	3
파란	별의 동화	1
트랙스	영혼을 감싸안아 (Embrace One`s Soul)	0
트랙스	축제 (Carnival)	0
트랙스	초우 (初雨) (Cold Rain)	6
트랙스	Liez	0
트랙스	Paradise	7
트랙스	Crazy	7
트랙스	Total Eclipse	0
트랙스	This Love	5
트랙스	Sad Wedding Song	5
트랙스	Paradox (Bonus Track)	7
트랙스	Scorpio (Bonus Track)	0
동방신기	그리고…(Holding Back The Tears) (Inst.)	5
동방신기	그리고…(Holding Back The Tears)	5
동방신기	Beautiful Thing	7
브라운 아이드 걸스	Loving You	7
브라운 아이드 걸스	오늘은 그대와 하늘위로 (Feat. Bobby Kim)	0
브라운 아이드 걸스	Hold The Line (Feat. 조PD)	0
브라운 아이드 걸스	Far Away (Feat. MC 몽)	1
브라운 아이드 걸스	Second	7
브라운 아이드 걸스	Second (Hip-Hop Remix Ver.)	1
브라운 아이드 걸스	Second (Rock Remix Ver.)	7
빅뱅	Intro (Put Your Hands Up)	0
빅뱅	We Belong Together	1
빅뱅	This Love	5
빅뱅	눈물뿐인 바보	1
파란	With Paran-Y	0
파란	다섯걸음	5
파란	내 가슴엔 니 심장이 뛰나봐	5
파란	Silly Love Song..	0
파란	Burn The Floor	3
파란	Black Hole	6
파란	줄리＠	7
파란	OverLab	0
파란	그런 사람 또 없습니다.	1
파란	설레임	4
파란	카모밀레 (투니버스 만화 '배틀짱' OST) Bonus Track	7
파란	별의 동화	1
빅뱅	La La La	0
빅뱅	V.I.P	0
빅뱅	La La La (Inst.)	0
빅뱅	Ma Girl	3
동방신기	O -正.反.合.(정반합)	6
동방신기	세상에 단 하나뿐인 마음 (You`re My Miracle)	7
동방신기	Phantom 환영 (幻影)	4
동방신기	풍선 (Balloons)	0
동방신기	풍선 (Balloons) (New Ver.)	0
동방신기	Get Me Some (New Ver.)	0
동방신기	Hey! Girl	1
동방신기	Get Me Some	0
동방신기	I`ll Be There	7
동방신기	Remember	5
동방신기	이제 막 시작된 이야기 (The Story Has Just Begun)	0
동방신기	ON & ON	1
동방신기	You Only Love	0
동방신기	네 곁에 숨쉴 수 있다면 (New Song)	1
버즈	울지마	1
버즈	떠나 (Feat. 김낙싸움닭)	0
천상지희 더 그레이스	열정 (My Everything)	7
천상지희 더 그레이스	The Final Sentence	6
천상지희 더 그레이스	IRIS (할 말이 있어요)	7
천상지희 더 그레이스	Faith	0
천상지희 더 그레이스	열정 (My Everything) (Radio Edit Ver.)	7
더블에스오공일	Again	5
더블에스오공일	Stand By Me	7
더블에스오공일	Sky	5
더블에스오공일	Hana	7
더블에스오공일	Confession (서툰고백)	1
더블에스오공일	세상의 날개	7
더블에스오공일	Existence	7
더블에스오공일	Four Chance	0
더블에스오공일	Unlock	0
더블에스오공일	겁쟁이	3
더블에스오공일	Man	7
더블에스오공일	Bye Bye	3
더블에스오공일	Radio Star	0
더블에스오공일	경고 (Remix Ver.)	5
더블에스오공일	Unlock (Heavy Edition) (Feat. 김세황) (Hidden Track)	0
동방신기	세상에 단 하나뿐인 마음 (You`re My Miracle)	7
동방신기	Hey! Girl	1
동방신기	Get Me Some	0
동방신기	I`ll Be There	0
동방신기	Remember	5
동방신기	이제 막 시작된 이야기 (The Story Has Just Begun)	0
동방신기	You Only Love	0
동방신기	Get Me Some	0
브라운 아이드 걸스	Must Have Love	7
브라운 아이드 걸스	Must Have Friends	4
브라운 아이드 걸스	Must Have Friends (Rhythm Cut Ver.)	4
브라운 아이드 걸스	Must Have Love (Inst.)	7
빅뱅	웃어본다	1
빅뱅	Victory (Intro)	0
빅뱅	BigBang	4
빅뱅	Forever With You	1
빅뱅	Good Bye Baby	6
천상지희 더 그레이스	Dreams Come True	7
파란	빛	7
슈퍼주니어	Tic! Toc!	7
블랙 비트	Without You	3
동방신기	내가 그대 없이(When We`ll Be Together)	5
트랙스	Alone	7
슈퍼주니어	걸음을 멈추고 (Super Junior-K.R.Y)	5
배틀	Icarus	7
씽	In Your Hands (Kevin Ver.)	0
씽	어쩌다가	0
씽	In Your Hands	0
씽	Tell Me	5
배틀	Crash (Crazy In love)	5
배틀	Flying up	7
버즈	Funny Rock	5
버즈	미완예찬	7
버즈	어느소녀의 희망	7
버즈	가시	5
버즈	남자를 몰라	1
버즈	겁쟁이	7
버즈	Rock N`Roll	0
버즈	Tomorrow	7
버즈	비망록	7
버즈	은인	7
버즈	Whenever Wherever Whatever	0
버즈	활주	0
버즈	It`s You	7
버즈	B612	0
버즈	약속	5
버즈	나에게로 떠나는 여행	0
버즈	Reds Go Together	0
버즈	마이달링 (Acoustic Ver.)	0
버즈	거짓말 (Acoustic Ver.)	5
버즈	My Love (Acoustic Ver.)	1
버즈	일기 (Acoustic Ver.)	1
버즈	마이달링 (Acoustic Ver.) (Inst.)	0
버즈	거짓말 (Acoustic Ver.) (Inst.)	5
버즈	My Love (Acoustic Ver.) (Inst.)	1
버즈	일기 (Acoustic Ver.) (Inst.)	1
빅뱅	다음날 (승리 Solo)	5
빅뱅	웃어본다 (대성 Solo)	1
빅뱅	Intro (Big Bang)	0
빅뱅	She Can`t Get Enough	3
빅뱅	Big Boy (T.O.P Solo)	0
빅뱅	흔들어	0
빅뱅	La La La	0
빅뱅	This Love (G-Dragon Solo)	5
빅뱅	Dirty Cash	7
빅뱅	눈물뿐인 바보	1
빅뱅	My Girl (태양 Solo)	3
샤크라	Lonely Christmas	5
빅뱅	웃어본다	1
빅뱅	다음날	5
빅뱅	B.I.G.B.A.N.G	4
빅뱅	V.I.P	0
빅뱅	Ma Girl	3
빅뱅	눈물뿐인 바보.	1
빅뱅	We Belong Together	1
빅뱅	Forever With You	1
빅뱅	Big Boy	0
빅뱅	She Can`t Get Enough	3
빅뱅	Dirty Cash	7
빅뱅	This Love	5
빅뱅	La-La-La	0
빅뱅	Good Bye Baby	6
빅뱅	흔들어	0
빅뱅	Dirty Cash (For Fan - Original Track)	0
원더걸스	미안한 마음	6
원더걸스	Irony (아이러니)	3
원더걸스	Bad Boy	6
원더걸스	Irony (Tae Kwon-Daybreak Remix.)	3
카라	못 지킨 말	6
카라	Don’t Be Shy	3
카라	우리 둘	7
카라	I’ll Be There	7
카라	눈물 지우개	1
카라	Break It	0
카라	맘에 들면 (If U Wanna)	0
카라	Secret World	7
카라	Break It (Inst.)	0
슈퍼주니어	Success	0
슈퍼주니어	히트 (H.I.T)	0
천상지희 더 그레이스	4월의 첫날	5
더블에스오공일	Fly Away	7
더블에스오공일	Fly Away (Go Go Remix)	7
원더걸스	미안한 마음 ~tears~	6
원더걸스	미안한 마음 ~tears~ (Inst.)	6
브라운 아이드 걸스	Hold The Line	0
천상지희 더 그레이스	Sweet Emotion	7
천상지희 더 그레이스	그 사람... 욕하지 마요	0
천상지희 더 그레이스	Renew	1
천상지희 더 그레이스	4월의 첫 날 (April Fools` Day)	5
천상지희 더 그레이스	아니기를 (Not To Be)	1
천상지희 더 그레이스	하루만 (Just For One Day) (Feat. Super Junior 규현)	3
천상지희 더 그레이스	Dancing Queen	0
천상지희 더 그레이스	열정 (My Everything) (3rd 싱글 수록곡)	7
천상지희 더 그레이스	女友 (그녀들의 수다)	0
천상지희 더 그레이스	女友 Interlude	0
천상지희 더 그레이스	Dancer In The Rain	5
천상지희 더 그레이스	Boomerang (데뷔싱글 수록곡)	3
천상지희 더 그레이스	The Club (Feat. 비) (2nd 싱글 수록곡)	4
타키온	Girl Talk	6
타키온	Feel Your Breeze	4
타키온	아니면	1
파란	그녀와 난	1
파란	I Lay My Love On You	1
파란	사랑틀	1
파란	고마워요	5
배틀	말해!	3
배틀	Hey Yo	4
배틀	고장난 가슴	5
에프티 아일랜드	사랑앓이	1
에프티 아일랜드	행복합니다	1
에프티 아일랜드	천둥	1
에프티 아일랜드	한사람만	1
에프티 아일랜드	집착	1
에프티 아일랜드	남자의 첫사랑은 무덤까지 간다	1
에프티 아일랜드	하지말래요	1
에프티 아일랜드	Ft Island	0
에프티 아일랜드	Reo Reo	0
에프티 아일랜드	Primadonna	0
에프티 아일랜드	마중	6
에프티 아일랜드	사랑하는 법을 몰라서	1
에프티 아일랜드	첫키스	0
동방신기	Phantom - 환영 (幻影)	4
동방신기	Million Men	0
동방신기	The Way U Are (Remix)	0
동방신기	Opening Ment	0
동방신기	세상에 단 하나뿐인 마음 (You`re My Miracle)	7
동방신기	Drive	4
동방신기	Dangerous Mind	7
동방신기	Tri-Angle (Feat. 장리인)	7
동방신기	O - 정반합 (O -正.反.合, Concert Ver.)	6
동방신기	풍선 (Balloons)	0
동방신기	Hi Ya Ya 여름날	1
동방신기	Ment	0
동방신기	Closing Ment	0
동방신기	Hug (포옹)	3
동방신기	My Page - 시아개인기	4
동방신기	Spokes Man - 유노개인기 (Feat. Super Junior - 동해)	7
동방신기	Rising Sun (순수)	0
동방신기	One	7
동방신기	믿어요	3
동방신기	One Last Cry - 믹키개인기	0
동방신기	Hey! Girl	1
동방신기	I Wanna Hold You	6
동방신기	When I First Kissed You - 최강개인기	0
동방신기	Crying - 영웅개인기	5
동방신기	You Only Love	0
동방신기	Remember	5
동방신기	바보 (Unforgettable)	3
브라운 아이드 걸스	오아시스 (Feat. 이재훈)	0
브라운 아이드 걸스	내꺼야	0
버즈	사랑은 가슴이 시킨다 Part.2	1
버즈	사랑은 가슴이 시킨다 Part.2 (Inst.)	1
티맥스	Blooming	1
티맥스	충치	1
티맥스	Bang Bang Boom！	7
슈퍼주니어	행복	5
천상지희 더 그레이스	Festival	6
동방신기	한여름의 크리스마스	5
카라	Fighting	7
슈퍼주니어	Wonder Boy	7
슈퍼주니어	Are You Ready? (Feat. 슈퍼주니어-예성)	7
브라운 아이드 걸스	그대만 모르죠 (나르샤 Of 브라운아이드걸스)	5
소녀시대	다시 만난 세계 (Into The New World)	4
소녀시대	Beginning	1
소녀시대	Perfect For You (소원)	1
소녀시대	다시 만난 세계 (Into The New World) (Inst.)	4
씽	유학	0
씽	모른척 해주세요	5
씽	Forget Our Memories	0
씽	My Girl	1
씽	My Girl (English Ver.)	0
빅뱅	Intro (우린 빅뱅)	0
빅뱅	아무렇지 않은 척	3
빅뱅	Oh Ma Baby	3
빅뱅	거짓말	3
빅뱅	없는 번호	3
빅뱅	Always	6
브라운 아이드 걸스	내가 웃고 있어요 (가인)	1
브라운 아이드 걸스	술래	1
브라운 아이드 걸스	너에게 속았다	1
브라운 아이드 걸스	하필이면	1
브라운 아이드 걸스	눈부시게 좋은 날	1
브라운 아이드 걸스	Triangle	3
브라운 아이드 걸스	최면	5
브라운 아이드 걸스	How Could I Love You	5
브라운 아이드 걸스	남자는 없다 (Feat.영지)	1
브라운 아이드 걸스	떠나라 미스김	0
브라운 아이드 걸스	오아시스 (Feat.이재훈)	0
브라운 아이드 걸스	내꺼야	0
원더걸스	Friend	3
원더걸스	Wishing On A Star	0
원더걸스	가져가	3
원더걸스	미안한 마음	3
원더걸스	I Wanna	1
원더걸스	이바보	3
원더걸스	Tell me (Sampling From `Two Of Hearts`)	1
원더걸스	Headache	0
원더걸스	뭐 어때	1
원더걸스	Move	0
원더걸스	Good Bye	6
원더걸스	Bad Boy	6
원더걸스	Irony	3
소녀시대	다시 만난 세계 Remix	4
슈퍼주니어	You`re My Endless Love (말하자면)	5
슈퍼주니어	미워 (Hate U, Love U)	5
슈퍼주니어	Marry U	1
슈퍼주니어	사랑이 떠나다 (She`s Gone)	6
슈퍼주니어	Thank You	6
초신성	Romance	1
슈퍼주니어	돈 돈! (Don`t Don)	7
슈퍼주니어	소원이 있나요 (Sapphire Blue)	7
슈퍼주니어	Disco Drive	0
슈퍼주니어	I Am	7
슈퍼주니어	Missin` U	0
슈퍼주니어	거울 (Mirror)	1
슈퍼주니어	우리들의 사랑 (Our Love)	1
슈퍼주니어	Midnight Fantasy	1
슈퍼주니어	Bonus Track. 아주 먼 옛날 (Song For You)	1
초신성	Hit	1
초신성	Hit (Remix)	1
초신성	너는 어디에	1
초신성	너는 어디에 (Remix)	1
써니힐	너니까	7
써니힐	통화 연결음	0
써니힐	Good-Bye New York	5
써니힐	가버려	5
오션	Hollyday	1
제이워크	Focus	4
제이워크	여우비 J Beat Mix (Feat. 명준)	1
제이워크	여우비	1
제이워크	외사랑	1
제이워크	외사랑 (Acoustic Ver.)	1
동방신기	천년연가 (千年戀歌)	0
동방신기	여행기	3
초신성	안녕	0
초신성	Hit (히트)	1
초신성	너는 어디에	1
초신성	Romance	1
초신성	Once Again	1
초신성	유리잔	5
초신성	한마디 말을 못해서	1
초신성	Love Hunter	3
초신성	Hit (Remix)	1
초신성	너는 어디에 (Remix)	1
초신성	Once Again (Remix)	1
브라운 아이드 걸스	비소유	7
소녀시대	Complete	7
소녀시대	그대를 부르면 (Tears)	1
소녀시대	7989 (강타&태연)	3
소녀시대	소녀시대 (Girls` Generation)	3
소녀시대	Ooh La-La!	0
소녀시대	Baby Baby	3
소녀시대	Kissing You	1
소녀시대	Merry-Go-Round	5
소녀시대	Tinkerbell	7
소녀시대	Honey (소원)	1
소녀시대	다시 만난 세계 (Into The New World)	4
슈퍼주니어	Marry U (New Ver.)	1
슈퍼주니어	돈 돈! (Don`t Don)	7
슈퍼주니어	소원이 있나요 (Sapphire Blue)	7
슈퍼주니어	You`re My Endless Love (말하자면)	5
슈퍼주니어	갈증 (Original Ver.)	0
슈퍼주니어	Disco Drive	0
슈퍼주니어	미워 (Hate U, Love U)	5
슈퍼주니어	I Am	4
슈퍼주니어	사랑이 떠나다 (She`s Gone)	6
슈퍼주니어	마지막 승부 (The Girl Is Mine)	6
슈퍼주니어	거울 (Mirror)	1
슈퍼주니어	우리들의 사랑 (Our Love)	1
슈퍼주니어	Missin` U	0
슈퍼주니어	Midnight Fantasy	1
슈퍼주니어	Thank You	6
슈퍼주니어	갈증 (Remix Ver.)	0
슈퍼주니어	아주 먼 옛날 (Song For You) (Bonus Track)	1
에프티 아일랜드	사랑을 보았나봐	1
써니힐	너니까 (Winter Ver.)	7
슈퍼주니어	우리들의 사랑 (Our Love Drama Ver.)	1
빅뱅	Hot Issue (Intro)	0
빅뱅	But I Love U (Sampling By Rhu Of Redd Holt Unlimited)	5
빅뱅	I Don`t Understand	5
빅뱅	바보	1
빅뱅	Crazy Dog (Sampling By 환상 속의 그대 Of Taijiboys)	0
빅뱅	마지막 인사	3
소녀시대	Touch The Sky (Original Ver.)	7
원더걸스	쪼요쪼요 (미니게임천국 3 주제가)	1
티맥스	Lion Heart	7
티맥스	Open Up My Heart	1
에프티 아일랜드	너 올 때까지	1
에프티 아일랜드	사랑이야	1
에프티 아일랜드	눈물이 더 가까운 사람	1
